ProductID;AvailableQuantity;NetPrice;EuropeanArticleNumber;NetRetailPrice;Description;GrossMass;ManufacturerPartNumber;CategoryText1;ManufacturerName
"3818496";43;10.26;"8715946674711";;"EPSON 6LB 113 EcoTank Pigment Cyan ink bottle";0.140;"C13T06B240";"Impressão, Digitalização e Consumíveis";"EPSON"
"3818497";41;10.27;"8715946674728";;"EPSON 2LB 113 EcoTank Pigment Magenta ink bottle";0.130;"C13T06B340";"Impressão, Digitalização e Consumíveis";"EPSON"
"3818498";41;10.27;"8715946674735";;"EPSON 6LB 113 EcoTank Pigment Yellow ink bottle";0.130;"C13T06B440";"Impressão, Digitalização e Consumíveis";"EPSON"
"3819694";0;68.91;;;"LENOVO ThinkPlus ePac 3Y Onsite upgrade from 2Y Depot/CCI";0.001;"5WS0W86640";"Garantias e Serviços";"LENOVO"
"3820964";48;116.2;"8715946669649";;"EPSON POS TM-T20III 011 USB + Serial PS Blk";0.310;"C31CH51011";"Impressão, Digitalização e Consumíveis";"EPSON"
"3821489";0;113.63;"190017358888";;"HPE Enablement Kit MicroServer Gen10+ iLO";0.140;"P13788-B21";"Servidor, Armazenamento e UPS";"HEWLETT PACKARD ENTERPRISE"
"3822184";0;19.99;"194441689624";;"HP B250 Mounting kit mount bracket for LCD display / thin client HP black VESA 100x100mm";0.700;"8RA46AA";"Audio, Video, Monitores e TV";"HP INC."
"3822756";19;121.43;"4260557511145";;"TOSHIBA BULK P300 Performance Hard Drive 6TB 128MB 3.5inch";0.680;"HDWD260UZSVA";"Componentes";"TOSHIBA EUROPE"
"3822987";0;9.46;"193905429202";;"HP 305 Tri-color Original Ink Cartridge";0.060;"3YM60AE#301";"Impressão, Digitalização e Consumíveis";"HP INC."
"3823000";0;9.46;"193905429233";;"HP 305 Black Original Ink Cartridge";0.050;"3YM61AE#301";"Impressão, Digitalização e Consumíveis";"HP INC."
"3823003";0;17.34;"193905429264";;"HP 305XL High Yield Black Original Ink Cartridge";0.050;"3YM62AE#301";"Impressão, Digitalização e Consumíveis";"HP INC."
"3823006";0;15.92;"193905429295";;"HP 305XL High Yield Tri-color Original Ink Cartridge";0.060;"3YM63AE#301";"Impressão, Digitalização e Consumíveis";"HP INC."
"3823008";0;10.87;"194721022097";;"HP Black Printhead";0.070;"6ZA11AE";"Impressão, Digitalização e Consumíveis";"HP INC."
"3823009";0;10.87;"193905589869";;"HP Black Printhead";0.070;"6ZA17AE";"Impressão, Digitalização e Consumíveis";"HP INC."
"3823010";0;10.87;"193905589876";;"HP Tri-Color Printhead";0.070;"6ZA18AE";"Impressão, Digitalização e Consumíveis";"HP INC."
"3823013";14;14.89;"193905679362";;"HP 143A Neverstop Toner Reload Kit";0.340;"W1143A";"Impressão, Digitalização e Consumíveis";"HP INC."
"3823014";16;26.81;"193905679386";;"HP 143AD Neverstop Toner Reload Kit 2-Pack";0.610;"W1143AD";"Impressão, Digitalização e Consumíveis";"HP INC."
"3823015";0;71.19;"193905679379";;"HP 144A Imaging Drum Cartridge";2.440;"W1144A";"Impressão, Digitalização e Consumíveis";"HP INC."
"3823036";3;126.36;"6935364088613";;"TP-LINK AC1200 Whole-Home Hybrid Mesh Wi-Fi System with Powerline Qualcomm CPU 867Mbps at 5GHz+300Mbps at 2.4GHz AV1000 Powerline";1.470;"DECO P9(2-PACK)";"Rede e Casa Inteligente";"TP-LINK"
"3826931";0;80.03;"731304404996";;"APC Easy PDU Basic 1U 16A 230V 8xC13 Cord Length 2.5 meter IEC320";1.200;"EPDU1016B";"Servidor, Armazenamento e UPS";"APC"
"3826933";0;281.34;"731304405023";;"APC Easy PDU Basic 0U 32A 230V 20xC13 4xC19 Cord Length 3 meter IEC309";4.400;"EPDU1132B";"Servidor, Armazenamento e UPS";"APC"
"3826938";0;379.08;"731304405078";;"APC Easy PDU Metered 1U 16A 230V 8xC13 Cord Length 2.5 meter IEC320";1.400;"EPDU1016M";"Servidor, Armazenamento e UPS";"APC"
"3826939";0;478.21;"731304405085";;"APC Easy PDU Metered 0U 16A 230V 18xC13 3xC19 Cord Length 3 meter IEC309";2.990;"EPDU1116M";"Servidor, Armazenamento e UPS";"APC"
"3826962";0;496.16;"731304405092";;"APC Easy PDU Metered 0U 32A 230V 20xC13 4xC19 Cord Length 3 meter IEC309";2.200;"EPDU1132M";"Servidor, Armazenamento e UPS";"APC"
"3830104";0;279.93;"718037872971";;"Disco 3.5 Ext USB 3.0 14TB WD Elements";1.310;"WDBWLG0140HBK-EESN";"Componentes";"WESTERN DIGITAL"
"3833108";0;222.33;"731304405030";;"APC Easy PDU Basic ZeroU 16A 230V 14 SCHUKO";2.800;"EPDU1116B-SCH";"Servidor, Armazenamento e UPS";"APC"
"3833109";0;265.6;"731304405047";;"APC Easy PDU Basic ZeroU 32A 230V 21 SCHUKO IEC309";5.140;"EPDU1132B-SCH";"Servidor, Armazenamento e UPS";"APC"
"3833110";0;687.88;"731304405061";;"APC Easy PDU Basic Zero U 22 kW 230V 30 C13 & 12 C19 IEC309";5.850;"EPDU1232B";"Servidor, Armazenamento e UPS";"APC"
"3840261";0;83.19;"4549292140286";;"CANON Toner Cartridge T06 BK";1.860;"3526C002";;"CANON"
"3840710";0;477.11;;;"EPSON WF-C878/9 R 3Y OSSE CoverPlus Maintenance 600k";0.001;"CP03OSSECH60";"Garantias e Serviços";"EPSON"
"3842470";15;35.4;"8713439225242";;"TRUST GXT715 CHAIR MAT";3.830;"22524";"Gaming";"TRUST"
"3842471";3;33.33;"8713439235302";;"TRUST GXT 488 FORZE PS4 HEADSET BLACK";0.490;"23530";"Audio, Video, Monitores e TV";"TRUST"
"3842644";0;211.02;"8715946486550";;"EPSON TM-U220D 052B0 USB+DMD PS EDG EU";2.300;"C31C515052B0";"Impressão, Digitalização e Consumíveis";"EPSON"
"3842776";2;233.24;"8715946677392";;"EPSON WorkForce Enterprise WF-C20600 Black Ink";1.760;"C13T02Q100";"Impressão, Digitalização e Consumíveis";"EPSON"
"3842777";1;374.13;"8715946677606";;"EPSON WorkForce Enterprise WF-C20600 Cyan Ink";1.165;"C13T02Q200";"Impressão, Digitalização e Consumíveis";"EPSON"
"3842778";2;374.13;"8715946677613";;"EPSON WorkForce Enterprise WF-C20600 Magenta Ink";1.165;"C13T02Q300";"Impressão, Digitalização e Consumíveis";"EPSON"
"3842779";1;374.13;"8715946677620";;"EPSON WorkForce Enterprise WF-C20600 Yellow Ink";1.165;"C13T02Q400";"Impressão, Digitalização e Consumíveis";"EPSON"
"3842796";0;1267.72;"8715946672878";;"EPSON WorkForce Pro WF-C878RDWF MFP colour ink-jet A3 297x420mm A3 22ppm copy 24ppm print 335 sheets LAN Wi-Fi USB 3.0";77.450;"C11CH60401";"Impressão, Digitalização e Consumíveis";"EPSON"
"3842800";2;362.36;"8715946677927";;"EPSON WF-C878R/WF-C879R Printer Stand";37.000;"C12C934321";"Impressão, Digitalização e Consumíveis";"EPSON"
"3842879";41;40.54;"6935364089078";;"TP-LINK AV1000 Gigabit Passthrough Powerline Starter Kit";0.600;"TL-PA7017P KIT";"Rede e Casa Inteligente";"TP-LINK"
"3842890";4;54.76;"6935364052980";;"TP-LINK 10-Port Gigabit PoE+ Switch 8 Gigabit PoE+ Ports 1 Gigabit RJ45 Ports and 1 Gigabit SFP Slots 802.3at/af 63W PoE Power";1.349;"TL-SG1210P";"Rede e Casa Inteligente";"TP-LINK"
"3842891";7;133.73;"6935364089443";;"TP-LINK 26-Port 10/100Mbps PoE+ Switch 24 10/100Mbps PoE+ Ports 2 Gigabit RJ45 Ports 2 Combo SFP Slots 802.3at/af 250W PoE";3.020;"TL-SL1226P";"Rede e Casa Inteligente";"TP-LINK"
"3843690";0;430.6;"8715946677941";;"EPSON WF-C879R/WF-C2XXXX ethernet Interface";0.205;"C12C934471";"Impressão, Digitalização e Consumíveis";"EPSON"
"3843700";1;122.21;"8715946677255";;"EPSON WorkForce Enterprise Staple Cartridge for Staple Finisher";0.670;"C12C935401";"Impressão, Digitalização e Consumíveis";"EPSON"
"3843807";0;99.4;;;"LENOVO ThinkPlus ePac 3Y Premier Support upgrade from 2Y Onsite";0.001;"5WS0W86648";"Garantias e Serviços";"LENOVO"
"3844092";0;1237.55;;;"EPSON 5 years CoverPlus Maintenance Parts Warranty Plus Lite service for WorkForce Enterprise WF-C2xxxx Max 3M PV 50K per month";0.001;"CP05SP30CH86";"Garantias e Serviços";"EPSON"
"3844154";0;675.47;"731304402558";;"APC Smart-UPS C Lithium Ion Short Depth 500VA 230V with SmartConnect";5.960;"SCL500RMI1UC";"Servidor, Armazenamento e UPS";"APC"
"3844155";0;957.68;"731304402565";;"APC Smart-UPS C Lithium Ion Short Depth 500VA 230V with Network Card";5.980;"SCL500RMI1UNC";"Servidor, Armazenamento e UPS";"APC"
"3844156";0;982.94;"731304407966";;"APC Smart-UPS Lithium Ion Short Depth 750VA 230V with SmartConnect";18.510;"SMTL750RMI2UC";"Servidor, Armazenamento e UPS";"APC"
"3844157";0;1307.44;"731304402596";;"APC Smart-UPS Lithium Ion Short Depth 1000VA 230V with SmartConnect";20.640;"SMTL1000RMI2UC";"Servidor, Armazenamento e UPS";"APC"
"3844802";0;1139.22;;;"EPSON 5 Years CoverPlus Maintenance WF-C878/9R On-Site Service";0.001;"CP05OSSECH60";"Garantias e Serviços";"EPSON"
"3844803";0;771.66;;;"EPSON 4 Years CoverPlus Maintenance WF-C878/9R On-Site Service";0.001;"CP04OSSECH60";"Garantias e Serviços";"EPSON"
"3844804";0;446.38;;;"EPSON 5Years CoverPlus Maintenance WF-C878/9R Spares Only 600K PV";0.001;"CP05SPONCH60";"Garantias e Serviços";"EPSON"
"3845186";0;38.18;"8595611703355";;"I-TEC Built-in Desktop Fast Charger USB-C PD 3.0 3x USB 3.0 QC3.0 96 W";0.520;"CHARGER96WD";"Telecomunicações e Wearables";"I-TEC"
"3845415";0;260.66;"8806098706013";;"LG Zero Client 24CK550Z 24inch TFT LCD active matrix with white LED backlight 250cd/m2 black";8.160;"24CK550Z-BP.AEU";"Portáteis, PC e Tablet";"LG"
"3845682";0;323.27;"731304339618";;"APC Replacement battery cartridge 159";12.800;"APCRBC159";"Servidor, Armazenamento e UPS";"APC"
"3845838";0;38.96;"6935364084035";;"TP-LINK TL-WA1201 WiFi AC1200 2.4 + 5GHz Access Point 4x ant.MU-MIMO 1x Gigabit RJ45 Passive PoE Captive Portal Multi-Mode";0.885;"TL-WA1201";"Rede e Casa Inteligente";"TP-LINK"
"3846196";0;519.23;"8715946673349";;"EPSON EcoTank ET-15000 MFP colour ink-jet A3/Ledger 297x432mm 11.5ppm copy 17ppm print 270 sheets USB 2.0 LAN Wi-Fi";12.500;"C11CH96401";"Impressão, Digitalização e Consumíveis";"EPSON"
"3846209";0;44.29;;;"LENOVO ThinkPlus ePac 3Y Premium Care with Onsite upgrade from 2Y Depot/CCI";0.001;"5WS0T73719";"Garantias e Serviços";"LENOVO"
"3846498";0;3.45;;;"HP Moment Makers 2x3 Mini Album Diamond";0.100;"6RW43A";"Impressão, Digitalização e Consumíveis";"HP INC."
"3846501";0;3.45;;;"HP Moment Makers 2x3 3D Easel Frame Bday";0.100;"6RW47A";"Impressão, Digitalização e Consumíveis";"HP INC."
"3846502";0;3.45;;;"HP Moment Makers 2x3 3D Easel Frame Mom";0.100;"6RW48A";"Impressão, Digitalização e Consumíveis";"HP INC."
"3846503";0;33.02;"194441101829";;"HP 335A Black Original LaserJet Toner Cartridge";1.070;"W1335A";"Impressão, Digitalização e Consumíveis";"HP INC."
"3846504";0;42.02;"194441101836";;"HP 335X High Yield Black Original LaserJet Toner Cartridge";1.230;"W1335X";"Impressão, Digitalização e Consumíveis";"HP INC."
"3846514";8;16.67;"8715946672182";;"EPSON WF-78xx / ET-58xx /ET-166xx / L65xx / L151xx Maintenance Box";0.130;"C12C934591";"Impressão, Digitalização e Consumíveis";"EPSON"
"3848225";0;36.86;"6935364089511";;"TP-LINK AX1500 Wi-Fi 6 Range Extender Broadcom 1.5GHz Tri-Core CPU Wall Plugged 2 external antennas";0.400;"RE505X";"Rede e Casa Inteligente";"TP-LINK"
"3848803";0;46.53;"740617301328";;"KINGSTON 512GB microSDXC Canvas Go Plus 170R A2 U3 V30 Card + ADP";0.012;"SDCG3/512GB";"Componentes";"KINGSTON"
"3848805";4;7.24;"740617301045";;"KINGSTON 64GB microSDXC Canvas Go Plus 170R A2 U3 V30 Card ADP";0.010;"SDCG3/64GB";"Componentes";"KINGSTON"
"3848836";2;259.32;"193808948503";;"HP Scanjet Pro 2000 s2 Sheet-feed Document scanner Duplex 216x3100mm 600x600dpi 35ppmmono ADF 50sheets 3500scans/d USB 3.0";4.210;"6FW06A#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"3848837";1;322.32;"193808948541";;"HP Scanjet Pro 3000 s4 Sheet-feed Document scanner CMOS/CIS Duplex 216x3100mm 600x600dpi 40ppmmono ADF 4000scans/d USB 3.0";4.230;"6FW07A#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"3848839";0;492.25;"193905029877";;"HP ScanJet Enterprise Flow 5000 s5 Document scanner CMOS/CIS Duplex 216x3100mm 600x600dpi 65ppm ADF 80sheets 7500scans/d USB 3.0";5.510;"6FW09A#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"3848840";0;697.77;"193808948282";;"HP ScanJet Enterprise Flow N7000 snw1 Document scanner CMOS/CIS Duplex 216x3100mm 600x600dpi 75ppm ADF USB LAN Wi-Fi";5.680;"6FW10A#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"3849414";0;12744.13;"4064575113271";;"EATON 93PS 30kVA/30KW 40 400V 7 min. Runtime 5Y Batterie Bypass SNMP 459kg H175/W48/D75cm";500.000;"BD03AC306A01100000";"Servidor, Armazenamento e UPS";"EATON"
"3849574";0;128.83;"4977766802185";;"BROTHER Cutting Unit for TD-4650TNWB/-4750TNWB/-4650TNWBR/-4750TNWBR";0.460;"PACU003";"Impressão, Digitalização e Consumíveis";"BROTHER"
"3849708";0;36.77;;;"LENOVO ThinkPlus ePac 3Y Onsite upgrade from 2Y Onsite";0.001;"5WS0W86779";"Garantias e Serviços";"LENOVO"
"3850337";0;169.79;"8715946680170";;"EPSON High cabinet for WF-M5xxx/-C5xxx Series";18.100;"7112284";"Impressão, Digitalização e Consumíveis";"EPSON"
"3850338";0;148.94;"8715946680187";;"EPSON Medium cabinet for WF-M5xxx/-C5xxx Series";15.980;"7112285";"Impressão, Digitalização e Consumíveis";"EPSON"
"3850339";0;129.65;"8715946680194";;"EPSON Low cabinet for WF-M5xxx/-C5xxx Series";14.060;"7112286";"Impressão, Digitalização e Consumíveis";"EPSON"
"3850570";0;30.01;"8713439235791";;"TRUST GXT1230 MUTA WIRELESS CONTROLLER";0.235;"23579";"Gaming";"TRUST"
"3850777";0;296.5;"731304338932";;"APC Replacement Battery Cartridge 157";11.400;"APCRBC157";"Servidor, Armazenamento e UPS";"APC"
"3850778";0;100.24;"731304346869";;"APC Replacement Battery Cartridge 164";3.500;"APCRBC164";"Servidor, Armazenamento e UPS";"APC"
"3850794";72;3.16;"6957939000325";;"TP-LINK MERCUSYS MW150US WiFi N150 USB Nano Adapter Mini Size USB 2.0";0.100;"MW150US";"Rede e Casa Inteligente";"TP-LINK"
"3851514";3;16.67;"4047443424822";;"HAMA Vertical ergonomic EMW-500L left-handed wireless mouse 6 buttons black";0.217;"00182697";"Periféricos e Acessórios";"HAMA"
"3851882";0;39.48;"190199315891";;"APPLE Smart Cover - Black iPad 8th/9th gen and iPad Air 3. Generation";0.210;"MX4U2ZM/A";"Portáteis, PC e Tablet";"APPLE"
"3856120";0;175.84;"194632369496";;"LENOVO ThinkVision T22v-20 21.5inch IPS LED 16:9 1920x1080 250cd/m2 6ms HDMI DP VGA Topseller";7.136;"61FBMAT6EU";"Audio, Video, Monitores e TV";"LENOVO"
"3856368";0;15.43;"8801643230692";;"SAMSUNG BAR Plus USB flash drive Type-A 128GB 400 MB/s read 110 MB/s write resistant USB 3.1 Titan Gray with key ring";0.025;"MUF-128BE4/APC";"Componentes";"SAMSUNG"
"3856460";0;26.43;"8801643230678";;"SAMSUNG BAR Plus USB flash drive Type-A 256GB 400 MB/s read 110 MB/s write resistant USB 3.1 Titan Gray with key ring";0.013;"MUF-256BE4/APC";"Componentes";"SAMSUNG"
"3856464";0;11.27;"8801643230739";;"SAMSUNG BAR Plus USB flash drive Type-A 64GB 300 MB/s read 110 MB/s write resistant USB 3.1 Titan Gray with key ring";0.025;"MUF-64BE4/APC";"Componentes";"SAMSUNG"
"3856670";0;20.88;"8715946680828";;"EPSON 5LB Singlepack Photo Black T46S1 UltraChrome Pro 10 ink 26ml";0.120;"C13T46S100";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856671";0;20.88;"8715946680835";;"EPSON 4LB Singlepack Cyan T46S2 UltraChrome Pro 10 ink 26ml";0.120;"C13T46S200";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856672";0;21.04;"8715946680842";;"EPSON 5LB Singlepack Vivid Magenta T46S3 UltraChrome Pro 10 ink 26ml";0.122;"C13T46S300";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856673";0;20.88;"8715946680859";;"EPSON 1LB Singlepack Yellow T46S4 UltraChrome Pro 10 ink 26ml";0.110;"C13T46S400";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856674";0;20.88;"8715946680866";;"EPSON Singlepack Light Cyan T46S5 UltraChrome Pro 10 ink 26ml";0.120;"C13T46S500";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856675";0;21.04;"8715946680873";;"EPSON 1LB Singlepack Vivid Light Magenta T46S6 UltraChrome Pro 10 ink 26ml";0.120;"C13T46S600";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856676";0;20.88;"8715946680880";;"EPSON 5LB Singlepack Gray T46S7 UltraChrome Pro 10 ink 26ml";0.120;"C13T46S700";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856677";0;21.04;"8715946680897";;"EPSON 4LB Singlepack Matte Black T46S8 UltraChrome Pro 10 ink 26ml";0.122;"C13T46S800";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856678";0;20.88;"8715946681009";;"EPSON 1LB Singlepack Light Gray T46S9 UltraChrome Pro 10 ink 26ml";0.120;"C13T46S900";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856679";0;20.88;"8715946681016";;"EPSON 1LB Singlepack Violet T46SD UltraChrome Pro 10 ink 26ml";0.120;"C13T46SD00";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856680";0;28.12;"8715946680903";;"EPSON 5LB Singlepack Photo Black T47A1 UltraChrome Pro 10 ink 50ml";0.130;"C13T47A100";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856681";0;28.12;"8715946680910";;"EPSON 4LB Singlepack Cyan T47A2 UltraChrome Pro 10 ink 50ml";0.140;"C13T47A200";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856682";0;28.34;"8715946680927";;"EPSON 5LB Singlepack Vivid Magenta T47A3 UltraChrome Pro 10 ink 50ml";0.140;"C13T47A300";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856683";0;28.12;"8715946680934";;"EPSON 1LB Singlepack Yellow T47A4 UltraChrome Pro 10 ink 50ml";0.140;"C13T47A400";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856684";0;28.12;"8715946680941";;"EPSON Singlepack Light Cyan T47A5 UltraChrome Pro 10 ink 50ml";0.140;"C13T47A500";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856685";0;28.34;"8715946680958";;"EPSON 1LB Singlepack Vivid Light Magenta T47A6 UltraChrome Pro 10 ink 50ml";0.140;"C13T47A600";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856686";0;28.12;"8715946680965";;"EPSON 5LB Singlepack Gray T47A7 UltraChrome Pro 10 ink 50ml";0.140;"C13T47A700";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856687";0;28.34;"8715946680972";;"EPSON 4LB Singlepack Matte Black T47A8 UltraChrome Pro 10 ink 50ml";0.130;"C13T47A800";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856688";0;28.12;"8715946680989";;"EPSON 1LB Singlepack Light Gray T47A9 UltraChrome Pro 10 ink 50ml";0.140;"C13T47A900";"Impressão, Digitalização e Consumíveis";"EPSON"
"3856689";0;28.12;"8715946680996";;"EPSON 1LB Singlepack Violet T47AD UltraChrome Pro 10 ink 50ml";0.140;"C13T47AD00";"Impressão, Digitalização e Consumíveis";"EPSON"
"3857377";77;46.33;"6935364084103";;"TP-LINK AV600 Powerline Wi-Fi KIT Qualcomm 300Mbps at 2.4GHz 600Mbps Powerline HomePlug AV 2 10/100Mbps Ports Wi-Fi Clone Twin Pack";0.440;"TL-WPA4221 KIT";"Rede e Casa Inteligente";"TP-LINK"
"3857527";0;888.22;"8715946677996";;"EPSON SureColor SC-P900 Printer colour ink-jet Roll A2 plus 43.2cm 5760x1440dpi capacity 120 sheets LAN USB 3.0 Wi-Fi";19.900;"C11CH37401";"Impressão, Digitalização e Consumíveis";"EPSON"
"3857531";0;558.91;"8715946679419";;"EPSON SureColor SC-P700 Printer colour ink-jet A3 Plus 5760x1440dpi capacity 120 sheets LAN USB host USB 3.0 Wi-Fi";17.320;"C11CH38401";"Impressão, Digitalização e Consumíveis";"EPSON"
"3857780";2;578.96;"194721346452";;"HP LaserJet Enterprise M611dn Printer Mono B/W Duplex laser A4 1200x1200dpi 61ppm capacity: 650 sheets USB 2.0 LAN USB 2.0 host";25.560;"7PS84A#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"3857781";4;650.45;"194721346773";;"HP LaserJet Enterprise M612dn Printer Mono B/W Duplex laser A4 1200x1200dpi 71ppm capacity: 650 sheets USB 2.0 LAN USB 2.0 host";25.620;"7PS86A#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"3857782";0;2019.15;"194721080011";;"HP LaserJet Enterprise MFP M635h MFP Mono B/W laser 216x864mm A4 61ppmcopy 61ppmprint 650 sheets USB 2.0 LAN USB 2.0 host";38.200;"7PS97A#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"3857784";0;4115;"194721080301";;"HP LaserJet Enterprise Flow MFP M635z MFP Mono B/W laser 216x864mm A4 61ppmprint 3200 sheets USB 2.0 LAN USB 2.0 host";76.000;"7PS99A#B19";"Impressão, Digitalização e Consumíveis";"HP INC."
"3859200";20;46.12;"8595611703331";;"I-TEC USB-C Metal Nano Dock 1xHDMI 1xVGA 1xSD 1xmicroSD 1xGLAN 1xAudio/Mic 3xUSB 3.1 1xUSB-C Data 1xUSB-C PD, Optional Power Supply";0.130;"C31NANODOCKVGAPD";"Portáteis, PC e Tablet";"I-TEC"
"3859216";23;62.11;"8595611703348";;"I-TEC USB-C Metal Nano Dock 2xDP 1xHDMI 1xGLAN 1xAudio/Mic 2xUSB 3.1 2xUSB 2.0 1xUSB-C Data 1xUSB-C 100W PD, Optional Power Supply";0.145;"C31NANODOCKPROPD";"Portáteis, PC e Tablet";"I-TEC"
"3859224";0;53.75;"8715946676586";;"EPSON Pick up Roller";0.100;"B12B819611";"Impressão, Digitalização e Consumíveis";"EPSON"
"3859225";0;53.75;"8715946676593";;"EPSON Separation Roller";0.080;"B12B819631";"Impressão, Digitalização e Consumíveis";"EPSON"
"3860504";7;52.51;"8806090422959";;"SAMSUNG Book Cover Gray Tab S6 Lite";0.260;"EF-BP610PJEGEU";"Periféricos e Acessórios";"SAMSUNG"
"3861243";0;97.34;"193905925919";;"HP 331A Black Original Laser Toner Cartridge";1.268;"W1331A";"Impressão, Digitalização e Consumíveis";"HP INC."
"3861244";0;141.09;"193905925926";;"HP 331X High Yield Black Original Laser Toner Cartridge";1.520;"W1331X";"Impressão, Digitalização e Consumíveis";"HP INC."
"3861245";0;141.09;"194721759856";;"HP W1331XH Black Contract Original LaserToner Cartridge";1.400;"W1331XH";"Impressão, Digitalização e Consumíveis";"HP INC."
"3861246";0;128.27;"193905925940";;"HP 332A Black Original Laser Imaging Drum";1.180;"W1332A";"Impressão, Digitalização e Consumíveis";"HP INC."
"3861247";0;128.27;"194721759863";;"HP W1332AH Black Contract Original Laser Imaging Drum";0.950;"W1332AH";"Impressão, Digitalização e Consumíveis";"HP INC."
"3861248";1;162.28;"194441304671";;"HP 147A Black LaserJet Toner Cartridge";2.070;"W1470A";"Impressão, Digitalização e Consumíveis";"HP INC."
"3861249";0;260.61;"194441304688";;"HP 147X Black LaserJet Toner Cartridge";2.650;"W1470X";"Impressão, Digitalização e Consumíveis";"HP INC."
"3861250";0;358.77;"194441304695";;"HP 147Y Black LaserJet Toner Cartridge";3.655;"W1470Y";"Impressão, Digitalização e Consumíveis";"HP INC."
"3861585";0;1011.5;"3660619408641";;"LACIE 2big RAID 28TB USB-C";3.705;"STHJ28000800";"Componentes";"LACIE"
"3861586";0;393.17;"3660619408665";;"LACIE d2 Professional 14TB USB-C 8.9cm 3.5inch for MAC & PC - black";1.835;"STHA14000800";"Componentes";"LACIE"
"3863410";0;604.15;"190199319486";;"APPLE Mac Pro Wheels Kit";2.750;"MX572ZM/A";"Componentes";"APPLE"
